,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,AATT,AMID,ADEF,AOVR
95,Sunderland,Everton,11/09/2014 13:30:00,15,11,9,13,1-1,10,10,4,3.5,2.05,3.6,3.3,2.05,3.6,3.5,2.05,4.07,3.48,2.05,3.8,3.2,2.05,34,24.8,20,115.25,3.39,40,24.3,19,177.5,4.44,76,73,72,74,78,78,78,78
96,Tottenham,Stoke,11/09/2014 13:30:00,8,14,13,12,1-2,10,10,1.7,4,5.5,1.7,3.6,5,1.66,3.75,5.5,1.69,3.91,5.81,1.7,3.4,5.5,42,23.7,25,298.25,7.1,30,26.4,23,128.85,4.3,78,77,77,78,76,75,74,76
97,West Brom,Newcastle,11/09/2014 13:30:00,11,13,12,13,0-2,10,10,2.3,3.5,3.3,2.3,3.3,3,2.3,3.4,3.1,2.26,3.45,3.47,2.3,3.1,3.3,34,25.5,22,100.6,2.96,42,22.9,26,139.85,3.33,74,74,71,74,74,75,74,75
98,Swansea,Arsenal,11/09/2014 16:00:00,6,15,4,17,2-1,10,10,3.75,3.5,2.1,3.3,3.3,2.15,3.6,3.5,2.05,3.59,3.5,2.19,3.5,3.1,2.2,36,24.3,30,107.7,2.99,42,23,29,404.35,9.63,77,74,74,75,80,80,77,80
99,Everton,West Ham,11/22/2014 15:00:00,10,14,4,18,2-1,11,11,1.85,3.8,4.5,1.85,3.6,4,1.83,3.75,4.33,1.85,3.82,4.59,1.91,3,4.8,40,24.3,19,177.5,4.44,36,24.8,21,123,3.42,78,78,78,78,75,74,72,75
100,Leicester,Sunderland,11/22/2014 15:00:00,18,9,14,12,0-0,11,11,2.1,3.5,3.8,2.15,3.4,3.2,2.1,3.4,3.6,2.1,3.51,3.87,2.15,2.9,4,37,25.9,18,55.85,1.51,34,24.8,20,115.25,3.39,71,72,68,72,76,73,72,74
101,Man City,Swansea,11/22/2014 15:00:00,3,21,5,18,2-1,11,11,1.4,5.25,8.5,1.4,4.6,7.5,1.4,5,7.5,1.39,5.36,8.85,1.4,4.33,9,36,25.4,29,478,13.28,36,24.3,30,107.7,2.99,83,82,81,82,77,74,74,75
102,Newcastle,QPR,11/22/2014 15:00:00,8,16,19,8,1-0,11,11,1.83,3.75,4.75,1.91,3.4,3.9,1.8,3.6,4.5,1.85,3.71,4.75,1.91,3.1,4.5,42,22.9,26,139.85,3.33,41,25.1,24,115.05,2.81,74,75,74,75,74,74,71,75
103,Stoke,Burnley,11/22/2014 15:00:00,9,15,20,7,1-2,11,11,1.7,3.8,5.75,1.72,3.6,4.75,1.73,3.75,5,1.68,3.89,5.9,1.73,3.1,6,30,26.4,23,128.85,4.3,30,25.5,13,36.75,1.23,76,75,74,76,71,70,71,70
104,Chelsea,West Brom,11/22/2014 15:00:00,1,29,13,13,2-0,11,11,1.25,6.5,15,1.25,5.75,10.5,1.22,6.5,15,1.24,6.64,15.21,1.25,5,15,38,23.9,28,526.1,13.84,34,25.5,22,100.6,2.96,82,82,81,83,74,74,71,74
105,Crystal Palace,Liverpool,11/23/2014 13:30:00,17,9,11,14,3-1,11,11,4.33,3.7,1.91,3.7,3.6,1.91,4.2,3.6,1.9,4.65,3.74,1.86,4.5,3,1.95,42,26,25,89.3,2.13,35,23.4,21,285,8.14,73,73,73,73,79,78,75,79
106,Hull,Tottenham,11/23/2014 16:00:00,15,11,12,14,1-2,11,11,3.6,3.4,2.2,3.25,3.3,2.2,3.4,3.4,2.2,3.72,3.46,2.16,3.6,2.87,2.25,35,26.1,24,122.25,3.49,42,23.7,25,298.25,7.1,75,73,70,73,78,77,77,78
107,Aston Villa,Southampton,11/24/2014 20:00:00,16,11,2,25,1-1,11,11,5.25,3.75,1.75,4.33,3.6,1.78,4.5,3.5,1.8,5.54,3.79,1.74,5,3.2,1.8,38,24.3,20,127,3.34,37,23.5,20,150.4,4.06,72,74,74,75,77,75,76,76
108,West Brom,Arsenal,11/29/2014 12:45:00,13,13,8,17,0-1,12,12,4.5,3.8,1.85,4.2,3.8,1.9,4.2,3.6,1.85,4.68,3.7,1.86,4.5,3.3,1.85,34,25.5,22,100.6,2.96,42,23,29,404.35,9.63,74,74,71,74,80,80,77,80
109,Burnley,Aston Villa,11/29/2014 15:00:00,19,10,16,12,1-1,12,12,2.15,3.4,3.75,2.2,3.2,3.25,2.2,3.25,3.3,2.15,3.38,3.85,2.2,3.1,3.5,30,25.5,13,36.75,1.23,38,24.3,20,127,3.34,71,70,71,70,72,74,74,75
110,Liverpool,Stoke,11/29/2014 15:00:00,12,14,11,15,1-0,12,12,1.73,4,5,1.75,4,4.75,1.66,4,5,1.74,3.91,5.31,1.73,3.5,5,35,23.4,21,285,8.14,30,26.4,23,128.85,4.3,79,78,75,79,76,75,74,76
111,QPR,Leicester,11/29/2014 15:00:00,20,8,18,10,3-2,12,12,2.38,3.4,3.25,2.38,3.2,3,2.25,3.4,3.2,2.32,3.41,3.38,2.38,3.1,3.2,41,25.1,24,115.05,2.81,37,25.9,18,55.85,1.51,74,74,71,75,71,72,68,72
112,Swansea,Crystal Palace,11/29/2014 15:00:00,7,18,15,12,1-1,12,12,1.8,3.75,5,1.83,3.6,4.1,1.75,3.5,4.8,1.81,3.73,5.04,1.83,3.4,4.5,36,24.3,30,107.7,2.99,42,26,25,89.3,2.13,77,74,74,75,73,73,73,73
113,West Ham,Newcastle,11/29/2014 15:00:00,6,18,15,12,1-0,12,12,2.15,3.5,3.6,2.2,3.3,3.3,2.15,3.4,3.4,2.12,3.54,3.76,2.2,3.1,3.5,36,24.8,21,123,3.42,42,22.9,26,139.85,3.33,75,74,72,75,74,75,74,75
114,Sunderland,Chelsea,11/29/2014 17:30:00,14,13,1,32,0-0,12,12,9,5,1.4,8,5,1.4,8,4.33,1.4,10.2,5.12,1.38,8,4.5,1.4,34,24.8,20,115.25,3.39,38,23.9,28,526.1,13.84,76,73,72,74,82,82,81,83
115,Southampton,Man City,11/30/2014 13:30:00,2,26,3,24,0-3,12,12,3.2,3.6,2.3,3.2,3.4,2.35,3.1,3.5,2.3,3.08,3.5,2.44,3.2,3,2.38,37,23.5,20,150.4,4.06,36,25.4,29,478,13.28,77,75,76,76,83,82,81,82
116,Tottenham,Everton,11/30/2014 16:00:00,10,17,9,17,2-1,12,12,2.25,3.6,3.25,2.35,3.4,3.2,2.3,3.5,3.2,2.24,3.58,3.39,2.38,3,3.2,42,23.7,25,298.25,7.1,40,24.3,19,177.5,4.44,78,77,77,78,78,78,78,78
117,Swansea,QPR,12/02/2014 19:45:00,8,19,18,11,2-0,13,13,1.73,3.8,5.5,1.75,3.5,4.75,1.75,3.75,5,1.72,3.96,5.38,1.75,3.4,5,36,24.3,30,107.7,2.99,41,25.1,24,115.05,2.81,77,74,74,75,74,74,71,75
118,Burnley,Newcastle,12/02/2014 19:45:00,19,11,9,19,1-1,13,13,2.8,3.3,2.75,2.8,3.1,2.75,2.8,3.25,2.62,2.87,3.29,2.72,2.8,3,2.75,30,25.5,13,36.75,1.23,42,22.9,26,139.85,3.33,71,70,71,70,74,75,74,75
119,Leicester,Liverpool,12/02/2014 19:45:00,20,10,11,17,1-3,13,13,3.8,3.6,2.05,3.6,3.5,2.1,3.75,3.6,2.05,3.8,3.58,2.09,3.75,3.1,2.1,37,25.9,18,55.85,1.51,35,23.4,21,285,8.14,71,72,68,72,79,78,75,79
120,Crystal Palace,Aston Villa,12/02/2014 20:00:00,14,13,16,13,0-1,13,13,2.1,3.4,4,2.1,3.2,3.6,2.15,3.3,3.75,2.08,3.42,4.05,2.15,3.1,3.8,42,26,25,89.3,2.13,38,24.3,20,127,3.34,73,73,73,73,72,74,74,75
121,West Brom,West Ham,12/02/2014 20:00:00,15,13,5,21,1-2,13,13,2.5,3.4,3,2.5,3.25,3,2.4,3.3,3,2.54,3.33,3.06,2.5,3,3,34,25.5,22,100.6,2.96,36,24.8,21,123,3.42,74,74,71,74,75,74,72,75
122,Chelsea,Tottenham,12/03/2014 19:45:00,1,33,7,20,3-0,13,13,1.4,5,9,1.4,4.75,8.5,1.4,4.75,8,1.44,4.93,8.02,1.4,4.2,9,38,23.9,28,526.1,13.84,42,23.7,25,298.25,7.1,82,82,81,83,78,77,77,78
123,Everton,Hull,12/03/2014 19:45:00,10,17,17,11,1-1,13,13,1.53,4.33,7,1.55,3.8,6,1.55,4,6,1.5,4.41,7.8,1.55,3.6,7,40,24.3,19,177.5,4.44,35,26.1,24,122.25,3.49,78,78,78,78,75,73,70,73
124,Sunderland,Man City,12/03/2014 19:45:00,13,14,2,27,1-4,13,13,7.5,4.5,1.5,7,4.1,1.53,6,4.33,1.53,7.23,4.67,1.5,6.5,3.8,1.53,34,24.8,20,115.25,3.39,36,25.4,29,478,13.28,76,73,72,74,83,82,81,82
125,Arsenal,Southampton,12/03/2014 19:45:00,6,20,3,26,1-0,13,13,1.8,3.75,5,1.8,3.7,4.75,1.8,3.6,4.5,1.78,3.86,5.02,1.8,3.4,4.6,42,23,29,404.35,9.63,37,23.5,20,150.4,4.06,80,80,77,80,77,75,76,76
126,Newcastle,Chelsea,12/06/2014 12:45:00,9,20,1,36,2-1,14,14,7,4.33,1.53,6.75,4,1.55,7,4,1.55,6.88,4.37,1.55,6.5,4,1.55,42,22.9,26,139.85,3.33,38,23.9,28,526.1,13.84,74,75,74,75,82,82,81,83
127,Hull,West Brom,12/06/2014 15:00:00,17,12,16,13,0-0,14,14,2.45,3.3,3.2,2.5,3.1,2.85,2.37,3.3,3.2,2.4,3.29,3.33,2.45,3.1,3.1,35,26.1,24,122.25,3.49,34,25.5,22,100.6,2.96,75,73,70,73,74,74,71,74
128,Liverpool,Sunderland,12/06/2014 15:00:00,8,20,14,14,0-0,14,14,1.5,4.5,7.5,1.53,4.1,7,1.53,4.2,6.5,1.52,4.46,7.25,1.53,4,6,35,23.4,21,285,8.14,34,24.8,20,115.25,3.39,79,78,75,79,76,73,72,74
129,QPR,Burnley,12/06/2014 15:00:00,19,11,18,12,2-0,14,14,2.05,3.5,4,2.1,3.2,3.5,2.1,3.4,3.8,2.08,3.38,4.1,2.1,3.25,3.6,41,25.1,24,115.05,2.81,30,25.5,13,36.75,1.23,74,74,71,75,71,70,71,70
130,Stoke,Arsenal,12/06/2014 15:00:00,13,15,6,23,3-2,14,14,4,3.6,2,3.75,3.3,2,4,3.5,2,4.2,3.48,2.02,4,3.2,2,30,26.4,23,128.85,4.3,42,23,29,404.35,9.63,76,75,74,76,80,80,77,80
